        Time     Position            Conc
       hours           um           mol/L
     1.50000      0.43750     9.21817E-01
     1.50000      0.46250     9.08370E-01
     1.50000      0.48750     8.93142E-01
     1.50000      0.51250     8.75996E-01
     1.50000      0.53750     8.56801E-01
     1.50000      0.56250     8.35434E-01
     1.50000      0.58750     8.11788E-01
     1.50000      0.61250     7.85769E-01
     1.50000      0.63750     7.57304E-01
     1.50000      0.66250     7.26342E-01
     1.50000      0.68750     6.92860E-01
     1.50000      0.71250     6.56860E-01
     1.50000      0.73750     6.18376E-01
     1.50000      0.76250     5.77475E-01
     1.50000      0.78750     5.34257E-01
     1.50000      0.81250     4.88853E-01
     1.50000      0.83750     4.41430E-01
     1.50000      0.86250     3.92183E-01
     1.50000      0.88750     3.41339E-01
     1.50000      0.91250     2.89149E-01
     1.50000      0.93750     2.35888E-01
     1.50000      0.96250     1.81848E-01
     1.50000      0.98750     1.27335E-01
     1.50000      1.00000     1.00000E-01
     1.60000      0.00000     1.00000E+00
     1.60000      0.01250     9.99306E-01
     1.60000      0.03750     9.97890E-01
     1.60000      0.06250     9.96387E-01
     1.60000      0.08750     9.94738E-01
     1.60000      0.11250     9.92881E-01
     1.60000      0.13750     9.90750E-01
     1.60000      0.16250     9.88276E-01
     1.60000      0.18750     9.85383E-01
     1.60000      0.21250     9.81989E-01
     1.60000      0.23750     9.78009E-01
     1.60000      0.26250     9.73346E-01
     1.60000      0.28750     9.67901E-01
     1.60000      0.31250     9.61566E-01
     1.60000      0.33750     9.54228E-01
     1.60000      0.36250     9.45766E-01
     1.60000      0.38750     9.36058E-01
     1.60000      0.41250     9.24976E-01
     1.60000      0.43750     9.12392E-01
     1.60000      0.46250     8.98177E-01
     1.60000      0.48750     8.82205E-01
     1.60000      0.51250     8.64354E-01
     1.60000      0.53750     8.44510E-01
     1.60000      0.56250     8.22570E-01
     1.60000      0.58750     7.98442E-01
     1.60000      0.61250     7.72051E-01
     1.60000      0.63750     7.43341E-01
     1.60000      0.66250     7.12278E-01
     1.60000      0.68750     6.78849E-01
     1.60000      0.71250     6.43069E-01
     1.60000      0.73750     6.04981E-01
     1.60000      0.76250     5.64654E-01
     1.60000      0.78750     5.22189E-01
     1.60000      0.81250     4.77715E-01
     1.60000      0.83750     4.31389E-01
     1.60000      0.86250     3.83395E-01
     1.60000      0.88750     3.33943E-01
     1.60000      0.91250     2.83266E-01
     1.60000      0.93750     2.31614E-01
     1.60000      0.96250     1.79254E-01
     1.60000      0.98750     1.26466E-01
     1.60000      1.00000     1.00000E-01
     1.70000      0.00000     1.00000E+00
     1.70000      0.01250     9.99133E-01
     1.70000      0.03750     9.97366E-01
     1.70000      0.06250     9.95505E-01
     1.70000      0.08750     9.93483E-01
     1.70000      0.11250     9.91234E-01
     1.70000      0.13750     9.88688E-01
     1.70000      0.16250     9.85771E-01
     1.70000      0.18750     9.82403E-01
     1.70000      0.21250     9.78501E-01
     1.70000      0.23750     9.73978E-01
     1.70000      0.26250     9.68737E-01
     1.70000      0.28750     9.62680E-01
     1.70000      0.31250     9.55702E-01
     1.70000      0.33750     9.47694E-01
