State         Time     Position         ω_e        velocity            Φ_2          Peclet          flux_e          flux_0          flux_+          flux_-             i_2
  CDR        hours           um            -            cm/s            Φ_2               -       mol/cm2/s       mol/cm2/s       mol/cm2/s       mol/cm2/s         A/cm2/s
  D        0.00194      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00194      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00194      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00194      0.77500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00194      0.82500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00194      0.87500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  D        0.00194      0.92500      0.40000     9.42073E-07     0.00000E+00     0.00000E+00     7.07927E-07     3.92073E-07     7.07927E-07    -3.92073E-07     1.06134E-01
  D        0.00194      0.97500      0.39995     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     6.61744E-23     1.10000E-06    -4.49986E-22     1.06133E-01
  D        0.00194      1.00000      0.38619     5.50000E-07     0.00000E+00     0.00000E+00     1.09244E-06     3.78146E-09     1.09244E-06    -7.56292E-09     1.06134E-01
  D        0.00222      0.00000      0.41363     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -1.72054E-22     1.10000E-06     6.35275E-22     1.06133E-01
  D        0.00222      0.02500      0.40006     9.41919E-07     0.00000E+00     0.00000E+00     7.08081E-07     3.91919E-07     7.08081E-07    -3.91919E-07     1.06134E-01
  D        0.00222      0.07500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  D        0.00222      0.12500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00222      0.17500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.77500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00222      0.82500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00222      0.87500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06133E-01
  D        0.00222      0.92500      0.40000     9.41962E-07     0.00000E+00     0.00000E+00     7.08038E-07     3.91962E-07     7.08038E-07    -3.91962E-07     1.06134E-01
  D        0.00222      0.97500      0.39994     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -1.45584E-22     1.10000E-06     2.91168E-22     1.06134E-01
  D        0.00222      1.00000      0.38619     5.50000E-07     0.00000E+00     0.00000E+00     1.09244E-06     3.78149E-09     1.09244E-06    -7.56297E-09     1.06134E-01
  D        0.00250      0.00000      0.41363     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     9.26442E-23     1.10000E-06     0.00000E+00     1.06134E-01
  D        0.00250      0.02500      0.40007     9.41802E-07     0.00000E+00     0.00000E+00     7.08198E-07     3.91802E-07     7.08198E-07    -3.91802E-07     1.06134E-01
  D        0.00250      0.07500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  D        0.00250      0.12500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.17500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.77500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.82500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00250      0.87500      0.40000     9.42856E-07     0.00000E+00     0.00000E+00     7.07144E-07     3.92856E-07     7.07144E-07    -3.92856E-07     1.06134E-01
  D        0.00250      0.92500      0.40000     9.41850E-07     0.00000E+00     0.00000E+00     7.08150E-07     3.91850E-07     7.08150E-07    -3.91850E-07     1.06134E-01
  D        0.00250      0.97500      0.39993     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     3.57342E-22     1.10000E-06    -3.44107E-22     1.06134E-01
  D        0.00250      1.00000      0.38618     5.50000E-07     0.00000E+00     0.00000E+00     1.09244E-06     3.78152E-09     1.09244E-06    -7.56303E-09     1.06134E-01
  D        0.00278      0.00000      0.41364     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -2.51463E-22     1.10000E-06     5.02926E-22     1.06134E-01
  D        0.00278      0.02500      0.40008     9.41686E-07     0.00000E+00     0.00000E+00     7.08314E-07     3.91686E-07     7.08314E-07    -3.91686E-07     1.06134E-01
  D        0.00278      0.07500      0.40000     9.42855E-07     0.00000E+00     0.00000E+00     7.07145E-07     3.92855E-07     7.07145E-07    -3.92855E-07     1.06133E-01
  D        0.00278      0.12500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00278      0.17500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00278      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00278      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00278      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00278      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00278      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00278      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00278      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00278      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00278      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00278      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00278      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00278      0.77500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00278      0.82500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00278      0.87500      0.40000     9.42855E-07     0.00000E+00     0.00000E+00     7.07145E-07     3.92855E-07     7.07145E-07    -3.92855E-07     1.06134E-01
  D        0.00278      0.92500      0.40000     9.41738E-07     0.00000E+00     0.00000E+00     7.08262E-07     3.91738E-07     7.08262E-07    -3.91738E-07     1.06134E-01
  D        0.00278      0.97500      0.39992     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     1.32349E-23     1.10000E-06    -1.85288E-22     1.06134E-01
  D        0.00278      1.00000      0.38617     5.50000E-07     0.00000E+00     0.00000E+00     1.09244E-06     3.78155E-09     1.09244E-06    -7.56309E-09     1.06133E-01
  D        0.00306      0.00000      0.41365     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -6.48510E-22     1.10000E-06     1.48231E-21     1.06133E-01
  D        0.00306      0.02500      0.40009     9.41569E-07     0.00000E+00     0.00000E+00     7.08431E-07     3.91569E-07     7.08431E-07    -3.91569E-07     1.06133E-01
  D        0.00306      0.07500      0.40000     9.42855E-07     0.00000E+00     0.00000E+00     7.07145E-07     3.92855E-07     7.07145E-07    -3.92855E-07     1.06133E-01
  D        0.00306      0.12500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00306      0.17500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00306      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  D        0.00306      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  D        0.00306      0.77500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
