State         Time     Position         c_LiPF6        velocity         Density        ω_LiPF6
  CDR        hours           um          mol/mL            cm/s            g/mL               -
  D        0.04611      0.87500     9.99878E-04     3.13975E-07     1.47394E+00     1.03048E-01
  D        0.04611      0.92500     9.98125E-04     3.77130E-07     1.47378E+00     1.02879E-01
  D        0.04611      0.97500     9.79783E-04     7.22322E-07     1.47211E+00     1.01103E-01
  D        0.04611      1.00000     9.25890E-04     7.24734E-07     1.46719E+00     9.58616E-02
  D        0.04639      0.00000     1.07700E-03     7.17998E-07     1.48097E+00     1.10469E-01
  D        0.04639      0.02500     1.02033E-03     3.76548E-07     1.47580E+00     1.05023E-01
  D        0.04639      0.07500     1.00189E-03     3.14014E-07     1.47412E+00     1.03242E-01
  D        0.04639      0.12500     1.00012E-03     3.07761E-07     1.47396E+00     1.03072E-01
  D        0.04639      0.17500     1.00001E-03     3.07335E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.77500     1.00000E-03     3.07334E-07     1.47395E+00     1.03060E-01
  D        0.04639      0.82500     9.99994E-04     3.07760E-07     1.47395E+00     1.03059E-01
  D        0.04639      0.87500     9.99876E-04     3.14045E-07     1.47394E+00     1.03048E-01
  D        0.04639      0.92500     9.98105E-04     3.77477E-07     1.47378E+00     1.02877E-01
  D        0.04639      0.97500     9.79672E-04     7.22327E-07     1.47210E+00     1.01092E-01
  D        0.04639      1.00000     9.25782E-04     7.24739E-07     1.46718E+00     9.58511E-02
  D        0.04667      0.00000     1.07712E-03     7.17993E-07     1.48098E+00     1.10480E-01
  D        0.04667      0.02500     1.02044E-03     3.76884E-07     1.47581E+00     1.05034E-01
  D        0.04667      0.07500     1.00191E-03     3.14084E-07     1.47412E+00     1.03244E-01
  D        0.04667      0.12500     1.00013E-03     3.07768E-07     1.47396E+00     1.03072E-01
  D        0.04667      0.17500     1.00001E-03     3.07335E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.22500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.77500     1.00000E-03     3.07335E-07     1.47395E+00     1.03060E-01
  D        0.04667      0.82500     9.99994E-04     3.07767E-07     1.47395E+00     1.03059E-01
  D        0.04667      0.87500     9.99874E-04     3.14115E-07     1.47394E+00     1.03048E-01
  D        0.04667      0.92500     9.98084E-04     3.77822E-07     1.47378E+00     1.02875E-01
  D        0.04667      0.97500     9.79561E-04     7.22332E-07     1.47209E+00     1.01081E-01
  D        0.04667      1.00000     9.25674E-04     7.24744E-07     1.46717E+00     9.58406E-02
  D        0.04694      0.00000     1.07723E-03     7.17988E-07     1.48099E+00     1.10491E-01
  D        0.04694      0.02500     1.02056E-03     3.77219E-07     1.47582E+00     1.05045E-01
  D        0.04694      0.07500     1.00193E-03     3.14154E-07     1.47413E+00     1.03246E-01
  D        0.04694      0.12500     1.00013E-03     3.07776E-07     1.47396E+00     1.03072E-01
  D        0.04694      0.17500     1.00001E-03     3.07336E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.22500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.72500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.77500     1.00000E-03     3.07335E-07     1.47395E+00     1.03060E-01
  D        0.04694      0.82500     9.99993E-04     3.07775E-07     1.47395E+00     1.03059E-01
  D        0.04694      0.87500     9.99872E-04     3.14186E-07     1.47394E+00     1.03047E-01
  D        0.04694      0.92500     9.98064E-04     3.78167E-07     1.47377E+00     1.02873E-01
  D        0.04694      0.97500     9.79450E-04     7.22337E-07     1.47208E+00     1.01070E-01
  D        0.04694      1.00000     9.25566E-04     7.24748E-07     1.46716E+00     9.58300E-02
  D        0.04722      0.00000     1.07734E-03     7.17983E-07     1.48100E+00     1.10502E-01
  D        0.04722      0.02500     1.02067E-03     3.77554E-07     1.47583E+00     1.05055E-01
  D        0.04722      0.07500     1.00195E-03     3.14224E-07     1.47413E+00     1.03248E-01
  D        0.04722      0.12500     1.00013E-03     3.07783E-07     1.47396E+00     1.03072E-01
  D        0.04722      0.17500     1.00001E-03     3.07336E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.22500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.72500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.77500     1.00000E-03     3.07336E-07     1.47395E+00     1.03060E-01
  D        0.04722      0.82500     9.99993E-04     3.07782E-07     1.47395E+00     1.03059E-01
  D        0.04722      0.87500     9.99870E-04     3.14257E-07     1.47394E+00     1.03047E-01
  D        0.04722      0.92500     9.98043E-04     3.78510E-07     1.47377E+00     1.02871E-01
  D        0.04722      0.97500     9.79339E-04     7.22342E-07     1.47207E+00     1.01060E-01
  D        0.04722      1.00000     9.25459E-04     7.24753E-07     1.46715E+00     9.58195E-02
  D        0.04750      0.00000     1.07746E-03     7.17978E-07     1.48101E+00     1.10513E-01
  D        0.04750      0.02500     1.02078E-03     3.77887E-07     1.47584E+00     1.05066E-01
  D        0.04750      0.07500     1.00197E-03     3.14295E-07     1.47413E+00     1.03250E-01
  D        0.04750      0.12500     1.00013E-03     3.07791E-07     1.47396E+00     1.03073E-01
  D        0.04750      0.17500     1.00001E-03     3.07337E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.22500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.72500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.77500     1.00000E-03     3.07336E-07     1.47395E+00     1.03060E-01
  D        0.04750      0.82500     9.99993E-04     3.07789E-07     1.47395E+00     1.03059E-01
  D        0.04750      0.87500     9.99867E-04     3.14328E-07     1.47394E+00     1.03047E-01
  D        0.04750      0.92500     9.98022E-04     3.78854E-07     1.47377E+00     1.02869E-01
  D        0.04750      0.97500     9.79229E-04     7.22347E-07     1.47206E+00     1.01049E-01
  D        0.04750      1.00000     9.25351E-04     7.24758E-07     1.46714E+00     9.58090E-02
  D        0.04778      0.00000     1.07757E-03     7.17973E-07     1.48102E+00     1.10524E-01
  D        0.04778      0.02500     1.02089E-03     3.78220E-07     1.47585E+00     1.05077E-01
  D        0.04778      0.07500     1.00199E-03     3.14366E-07     1.47413E+00     1.03252E-01
  D        0.04778      0.12500     1.00014E-03     3.07798E-07     1.47396E+00     1.03073E-01
  D        0.04778      0.17500     1.00001E-03     3.07337E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.22500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.72500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.77500     1.00000E-03     3.07337E-07     1.47395E+00     1.03060E-01
  D        0.04778      0.82500     9.99993E-04     3.07797E-07     1.47395E+00     1.03059E-01
  D        0.04778      0.87500     9.99865E-04     3.14400E-07     1.47394E+00     1.03047E-01
  D        0.04778      0.92500     9.98001E-04     3.79196E-07     1.47377E+00     1.02867E-01
  D        0.04778      0.97500     9.79118E-04     7.22352E-07     1.47205E+00     1.01038E-01
  D        0.04778      1.00000     9.25243E-04     7.24763E-07     1.46713E+00     9.57985E-02
  D        0.04806      0.00000     1.07769E-03     7.17967E-07     1.48104E+00     1.10535E-01
  D        0.04806      0.02500     1.02100E-03     3.78552E-07     1.47587E+00     1.05087E-01
  D        0.04806      0.07500     1.00201E-03     3.14437E-07     1.47413E+00     1.03254E-01
  D        0.04806      0.12500     1.00014E-03     3.07806E-07     1.47396E+00     1.03073E-01
  D        0.04806      0.17500     1.00001E-03     3.07338E-07     1.47395E+00     1.03061E-01
  D        0.04806      0.22500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.72500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.77500     1.00000E-03     3.07338E-07     1.47395E+00     1.03060E-01
  D        0.04806      0.82500     9.99993E-04     3.07805E-07     1.47395E+00     1.03059E-01
  D        0.04806      0.87500     9.99863E-04     3.14471E-07     1.47394E+00     1.03047E-01
  D        0.04806      0.92500     9.97980E-04     3.79538E-07     1.47377E+00     1.02864E-01
  D        0.04806      0.97500     9.79007E-04     7.22357E-07     1.47204E+00     1.01028E-01
  D        0.04806      1.00000     9.25136E-04     7.24768E-07     1.46712E+00     9.57880E-02
  D        0.04833      0.00000     1.07780E-03     7.17962E-07     1.48105E+00     1.10546E-01
  D        0.04833      0.02500     1.02111E-03     3.78883E-07     1.47588E+00     1.05098E-01
