        Time        Position      Delta_Conc
       hours              cm         mol/cm3
     0.65000     3.15000E-01    -6.71073E-04
     0.65000     3.25000E-01    -6.62481E-04
     0.65000     3.35000E-01    -6.53773E-04
     0.65000     3.45000E-01    -6.44956E-04
     0.65000     3.55000E-01    -6.36040E-04
     0.65000     3.65000E-01    -6.27033E-04
     0.65000     3.75000E-01    -6.17942E-04
     0.65000     3.85000E-01    -6.08774E-04
     0.65000     3.95000E-01    -5.99538E-04
     0.65000     4.05000E-01    -5.90239E-04
     0.65000     4.15000E-01    -5.80884E-04
     0.65000     4.25000E-01    -5.71481E-04
     0.65000     4.35000E-01    -5.62035E-04
     0.65000     4.45000E-01    -5.52552E-04
     0.65000     4.55000E-01    -5.43038E-04
     0.65000     4.65000E-01    -5.33500E-04
     0.65000     4.75000E-01    -5.23942E-04
     0.65000     4.85000E-01    -5.14371E-04
     0.65000     4.95000E-01    -5.04791E-04
     0.65000     5.05000E-01    -4.95209E-04
     0.65000     5.15000E-01    -4.85629E-04
     0.65000     5.25000E-01    -4.76058E-04
     0.65000     5.35000E-01    -4.66500E-04
     0.65000     5.45000E-01    -4.56962E-04
     0.65000     5.55000E-01    -4.47448E-04
     0.65000     5.65000E-01    -4.37965E-04
     0.65000     5.75000E-01    -4.28519E-04
     0.65000     5.85000E-01    -4.19116E-04
     0.65000     5.95000E-01    -4.09761E-04
     0.65000     6.05000E-01    -4.00462E-04
     0.65000     6.15000E-01    -3.91226E-04
     0.65000     6.25000E-01    -3.82058E-04
     0.65000     6.35000E-01    -3.72967E-04
     0.65000     6.45000E-01    -3.63960E-04
     0.65000     6.55000E-01    -3.55044E-04
     0.65000     6.65000E-01    -3.46227E-04
     0.65000     6.75000E-01    -3.37519E-04
     0.65000     6.85000E-01    -3.28927E-04
     0.65000     6.95000E-01    -3.20460E-04
     0.65000     7.05000E-01    -3.12128E-04
     0.65000     7.15000E-01    -3.03939E-04
     0.65000     7.25000E-01    -2.95904E-04
     0.65000     7.35000E-01    -2.88031E-04
     0.65000     7.45000E-01    -2.80331E-04
     0.65000     7.55000E-01    -2.72815E-04
     0.65000     7.65000E-01    -2.65492E-04
     0.65000     7.75000E-01    -2.58372E-04
     0.65000     7.85000E-01    -2.51466E-04
     0.65000     7.95000E-01    -2.44785E-04
     0.65000     8.05000E-01    -2.38339E-04
     0.65000     8.15000E-01    -2.32138E-04
     0.65000     8.25000E-01    -2.26193E-04
     0.65000     8.35000E-01    -2.20513E-04
     0.65000     8.45000E-01    -2.15109E-04
     0.65000     8.55000E-01    -2.09990E-04
     0.65000     8.65000E-01    -2.05165E-04
     0.65000     8.75000E-01    -2.00644E-04
     0.65000     8.85000E-01    -1.96435E-04
     0.65000     8.95000E-01    -1.92545E-04
     0.65000     9.05000E-01    -1.88984E-04
     0.65000     9.15000E-01    -1.85758E-04
     0.65000     9.25000E-01    -1.82872E-04
     0.65000     9.35000E-01    -1.80335E-04
     0.65000     9.45000E-01    -1.78149E-04
     0.65000     9.55000E-01    -1.76321E-04
     0.65000     9.65000E-01    -1.74854E-04
     0.65000     9.75000E-01    -1.73751E-04
     0.65000     9.85000E-01    -1.73014E-04
     0.65000     9.95000E-01    -1.72645E-04
     0.65000     1.00000E+00    -1.72645E-04
     0.66667     0.00000E+00    -8.25156E-04
     0.66667     5.00000E-03    -8.25156E-04
     0.66667     1.50000E-02    -8.24792E-04
     0.66667     2.50000E-02    -8.24065E-04
     0.66667     3.50000E-02    -8.22975E-04
     0.66667     4.50000E-02    -8.21526E-04
     0.66667     5.50000E-02    -8.19721E-04
     0.66667     6.50000E-02    -8.17563E-04
     0.66667     7.50000E-02    -8.15056E-04
     0.66667     8.50000E-02    -8.12205E-04
     0.66667     9.50000E-02    -8.09017E-04
     0.66667     1.05000E-01    -8.05498E-04
     0.66667     1.15000E-01    -8.01654E-04
     0.66667     1.25000E-01    -7.97492E-04
     0.66667     1.35000E-01    -7.93022E-04
     0.66667     1.45000E-01    -7.88250E-04
     0.66667     1.55000E-01    -7.83186E-04
     0.66667     1.65000E-01    -7.77838E-04
     0.66667     1.75000E-01    -7.72217E-04
     0.66667     1.85000E-01    -7.66331E-04
     0.66667     1.95000E-01    -7.60191E-04
     0.66667     2.05000E-01    -7.53806E-04
     0.66667     2.15000E-01    -7.47187E-04
     0.66667     2.25000E-01    -7.40343E-04
     0.66667     2.35000E-01    -7.33285E-04
     0.66667     2.45000E-01    -7.26024E-04
     0.66667     2.55000E-01    -7.18568E-04
     0.66667     2.65000E-01    -7.10928E-04
     0.66667     2.75000E-01    -7.03115E-04
     0.66667     2.85000E-01    -6.95138E-04
     0.66667     2.95000E-01    -6.87006E-04
     0.66667     3.05000E-01    -6.78729E-04
     0.66667     3.15000E-01    -6.70317E-04
     0.66667     3.25000E-01    -6.61778E-04
     0.66667     3.35000E-01    -6.53121E-04
     0.66667     3.45000E-01    -6.44354E-04
     0.66667     3.55000E-01    -6.35486E-04
     0.66667     3.65000E-01    -6.26525E-04
     0.66667     3.75000E-01    -6.17479E-04
     0.66667     3.85000E-01    -6.08355E-04
     0.66667     3.95000E-01    -5.99160E-04
     0.66667     4.05000E-01    -5.89902E-04
     0.66667     4.15000E-01    -5.80586E-04
     0.66667     4.25000E-01    -5.71221E-04
     0.66667     4.35000E-01    -5.61812E-04
     0.66667     4.45000E-01    -5.52365E-04
     0.66667     4.55000E-01    -5.42887E-04
     0.66667     4.65000E-01    -5.33383E-04
     0.66667     4.75000E-01    -5.23859E-04
     0.66667     4.85000E-01    -5.14321E-04
     0.66667     4.95000E-01    -5.04775E-04
     0.66667     5.05000E-01    -4.95225E-04
     0.66667     5.15000E-01    -4.85679E-04
     0.66667     5.25000E-01    -4.76141E-04
     0.66667     5.35000E-01    -4.66617E-04
     0.66667     5.45000E-01    -4.57113E-04
     0.66667     5.55000E-01    -4.47635E-04
     0.66667     5.65000E-01    -4.38188E-04
     0.66667     5.75000E-01    -4.28779E-04
     0.66667     5.85000E-01    -4.19414E-04
     0.66667     5.95000E-01    -4.10098E-04
     0.66667     6.05000E-01    -4.00840E-04
     0.66667     6.15000E-01    -3.91645E-04
     0.66667     6.25000E-01    -3.82521E-04
     0.66667     6.35000E-01    -3.73475E-04
     0.66667     6.45000E-01    -3.64514E-04
     0.66667     6.55000E-01    -3.55646E-04
     0.66667     6.65000E-01    -3.46879E-04
     0.66667     6.75000E-01    -3.38222E-04
     0.66667     6.85000E-01    -3.29683E-04
     0.66667     6.95000E-01    -3.21271E-04
     0.66667     7.05000E-01    -3.12994E-04
     0.66667     7.15000E-01    -3.04862E-04
     0.66667     7.25000E-01    -2.96885E-04
     0.66667     7.35000E-01    -2.89072E-04
     0.66667     7.45000E-01    -2.81432E-04
     0.66667     7.55000E-01    -2.73976E-04
     0.66667     7.65000E-01    -2.66715E-04
     0.66667     7.75000E-01    -2.59657E-04
     0.66667     7.85000E-01    -2.52813E-04
     0.66667     7.95000E-01    -2.46194E-04
     0.66667     8.05000E-01    -2.39809E-04
     0.66667     8.15000E-01    -2.33669E-04
     0.66667     8.25000E-01    -2.27783E-04
     0.66667     8.35000E-01    -2.22162E-04
     0.66667     8.45000E-01    -2.16814E-04
     0.66667     8.55000E-01    -2.11750E-04
     0.66667     8.65000E-01    -2.06978E-04
     0.66667     8.75000E-01    -2.02508E-04
     0.66667     8.85000E-01    -1.98346E-04
     0.66667     8.95000E-01    -1.94502E-04
     0.66667     9.05000E-01    -1.90983E-04
     0.66667     9.15000E-01    -1.87795E-04
     0.66667     9.25000E-01    -1.84944E-04
     0.66667     9.35000E-01    -1.82437E-04
     0.66667     9.45000E-01    -1.80279E-04
     0.66667     9.55000E-01    -1.78474E-04
     0.66667     9.65000E-01    -1.77025E-04
     0.66667     9.75000E-01    -1.75935E-04
     0.66667     9.85000E-01    -1.75208E-04
     0.66667     9.95000E-01    -1.74844E-04
     0.66667     1.00000E+00    -1.74844E-04
     0.68333     0.00000E+00    -8.22985E-04
     0.68333     5.00000E-03    -8.22985E-04
     0.68333     1.50000E-02    -8.22626E-04
     0.68333     2.50000E-02    -8.21907E-04
     0.68333     3.50000E-02    -8.20831E-04
     0.68333     4.50000E-02    -8.19400E-04
     0.68333     5.50000E-02    -8.17616E-04
     0.68333     6.50000E-02    -8.15484E-04
     0.68333     7.50000E-02    -8.13006E-04
     0.68333     8.50000E-02    -8.10190E-04
     0.68333     9.50000E-02    -8.07039E-04
     0.68333     1.05000E-01    -8.03560E-04
     0.68333     1.15000E-01    -7.99759E-04
     0.68333     1.25000E-01    -7.95644E-04
     0.68333     1.35000E-01    -7.91222E-04
     0.68333     1.45000E-01    -7.86502E-04
     0.68333     1.55000E-01    -7.81491E-04
     0.68333     1.65000E-01    -7.76199E-04
     0.68333     1.75000E-01    -7.70635E-04
     0.68333     1.85000E-01    -7.64807E-04
     0.68333     1.95000E-01    -7.58726E-04
     0.68333     2.05000E-01    -7.52401E-04
     0.68333     2.15000E-01    -7.45842E-04
     0.68333     2.25000E-01    -7.39058E-04
     0.68333     2.35000E-01    -7.32061E-04
     0.68333     2.45000E-01    -7.24859E-04
     0.68333     2.55000E-01    -7.17463E-04
     0.68333     2.65000E-01    -7.09883E-04
     0.68333     2.75000E-01    -7.02128E-04
     0.68333     2.85000E-01    -6.94208E-04
     0.68333     2.95000E-01    -6.86133E-04
     0.68333     3.05000E-01    -6.77911E-04
     0.68333     3.15000E-01    -6.69552E-04
     0.68333     3.25000E-01    -6.61066E-04
     0.68333     3.35000E-01    -6.52459E-04
     0.68333     3.45000E-01    -6.43742E-04
     0.68333     3.55000E-01    -6.34923E-04
     0.68333     3.65000E-01    -6.26008E-04
     0.68333     3.75000E-01    -6.17007E-04
     0.68333     3.85000E-01    -6.07927E-04
     0.68333     3.95000E-01    -5.98774E-04
     0.68333     4.05000E-01    -5.89557E-04
     0.68333     4.15000E-01    -5.80282E-04
     0.68333     4.25000E-01    -5.70955E-04
     0.68333     4.35000E-01    -5.61583E-04
     0.68333     4.45000E-01    -5.52173E-04
     0.68333     4.55000E-01    -5.42731E-04
     0.68333     4.65000E-01    -5.33262E-04
     0.68333     4.75000E-01    -5.23773E-04
     0.68333     4.85000E-01    -5.14270E-04
     0.68333     4.95000E-01    -5.04758E-04
     0.68333     5.05000E-01    -4.95242E-04
     0.68333     5.15000E-01    -4.85730E-04
     0.68333     5.25000E-01    -4.76227E-04
     0.68333     5.35000E-01    -4.66738E-04
     0.68333     5.45000E-01    -4.57269E-04
     0.68333     5.55000E-01    -4.47827E-04
     0.68333     5.65000E-01    -4.38417E-04
     0.68333     5.75000E-01    -4.29045E-04
     0.68333     5.85000E-01    -4.19718E-04
     0.68333     5.95000E-01    -4.10443E-04
     0.68333     6.05000E-01    -4.01226E-04
     0.68333     6.15000E-01    -3.92073E-04
     0.68333     6.25000E-01    -3.82993E-04
     0.68333     6.35000E-01    -3.73992E-04
     0.68333     6.45000E-01    -3.65077E-04
     0.68333     6.55000E-01    -3.56258E-04
     0.68333     6.65000E-01    -3.47541E-04
     0.68333     6.75000E-01    -3.38934E-04
     0.68333     6.85000E-01    -3.30448E-04
     0.68333     6.95000E-01    -3.22089E-04
     0.68333     7.05000E-01    -3.13867E-04
     0.68333     7.15000E-01    -3.05792E-04
     0.68333     7.25000E-01    -2.97872E-04
     0.68333     7.35000E-01    -2.90117E-04
     0.68333     7.45000E-01    -2.82537E-04
     0.68333     7.55000E-01    -2.75141E-04
     0.68333     7.65000E-01    -2.67939E-04
     0.68333     7.75000E-01    -2.60942E-04
     0.68333     7.85000E-01    -2.54158E-04
     0.68333     7.95000E-01    -2.47599E-04
     0.68333     8.05000E-01    -2.41274E-04
     0.68333     8.15000E-01    -2.35193E-04
     0.68333     8.25000E-01    -2.29365E-04
     0.68333     8.35000E-01    -2.23801E-04
     0.68333     8.45000E-01    -2.18509E-04
     0.68333     8.55000E-01    -2.13498E-04
     0.68333     8.65000E-01    -2.08778E-04
     0.68333     8.75000E-01    -2.04356E-04
     0.68333     8.85000E-01    -2.00241E-04
     0.68333     8.95000E-01    -1.96440E-04
     0.68333     9.05000E-01    -1.92961E-04
     0.68333     9.15000E-01    -1.89810E-04
     0.68333     9.25000E-01    -1.86994E-04
     0.68333     9.35000E-01    -1.84516E-04
     0.68333     9.45000E-01    -1.82384E-04
     0.68333     9.55000E-01    -1.80600E-04
     0.68333     9.65000E-01    -1.79169E-04
     0.68333     9.75000E-01    -1.78093E-04
     0.68333     9.85000E-01    -1.77374E-04
     0.68333     9.95000E-01    -1.77015E-04
     0.68333     1.00000E+00    -1.77015E-04
     0.70000     0.00000E+00    -8.20841E-04
     0.70000     5.00000E-03    -8.20841E-04
     0.70000     1.50000E-02    -8.20485E-04
     0.70000     2.50000E-02    -8.19775E-04
     0.70000     3.50000E-02    -8.18712E-04
     0.70000     4.50000E-02    -8.17298E-04
     0.70000     5.50000E-02    -8.15535E-04
     0.70000     6.50000E-02    -8.13428E-04
     0.70000     7.50000E-02    -8.10979E-04
     0.70000     8.50000E-02    -8.08195E-04
     0.70000     9.50000E-02    -8.05080E-04
     0.70000     1.05000E-01    -8.01640E-04
     0.70000     1.15000E-01    -7.97882E-04
     0.70000     1.25000E-01    -7.93812E-04
     0.70000     1.35000E-01    -7.89437E-04
     0.70000     1.45000E-01    -7.84767E-04
     0.70000     1.55000E-01    -7.79808E-04
     0.70000     1.65000E-01    -7.74569E-04
     0.70000     1.75000E-01    -7.69060E-04
     0.70000     1.85000E-01    -7.63289E-04
     0.70000     1.95000E-01    -7.57265E-04
     0.70000     2.05000E-01    -7.50998E-04
     0.70000     2.15000E-01    -7.44498E-04
     0.70000     2.25000E-01    -7.37773E-04
     0.70000     2.35000E-01    -7.30835E-04
     0.70000     2.45000E-01    -7.23692E-04
     0.70000     2.55000E-01    -7.16355E-04
     0.70000     2.65000E-01    -7.08833E-04
     0.70000     2.75000E-01    -7.01135E-04
     0.70000     2.85000E-01    -6.93272E-04
     0.70000     2.95000E-01    -6.85252E-04
     0.70000     3.05000E-01    -6.77085E-04
     0.70000     3.15000E-01    -6.68780E-04
     0.70000     3.25000E-01    -6.60345E-04
     0.70000     3.35000E-01    -6.51790E-04
     0.70000     3.45000E-01    -6.43122E-04
     0.70000     3.55000E-01    -6.34351E-04
     0.70000     3.65000E-01    -6.25483E-04
     0.70000     3.75000E-01    -6.16527E-04
     0.70000     3.85000E-01    -6.07491E-04
     0.70000     3.95000E-01    -5.98381E-04
     0.70000     4.05000E-01    -5.89205E-04
     0.70000     4.15000E-01    -5.79970E-04
     0.70000     4.25000E-01    -5.70683E-04
     0.70000     4.35000E-01    -5.61350E-04
     0.70000     4.45000E-01    -5.51977E-04
     0.70000     4.55000E-01    -5.42571E-04
     0.70000     4.65000E-01    -5.33139E-04
     0.70000     4.75000E-01    -5.23685E-04
     0.70000     4.85000E-01    -5.14217E-04
     0.70000     4.95000E-01    -5.04740E-04
     0.70000     5.05000E-01    -4.95260E-04
     0.70000     5.15000E-01    -4.85783E-04
     0.70000     5.25000E-01    -4.76315E-04
     0.70000     5.35000E-01    -4.66861E-04
     0.70000     5.45000E-01    -4.57429E-04
     0.70000     5.55000E-01    -4.48023E-04
     0.70000     5.65000E-01    -4.38650E-04
     0.70000     5.75000E-01    -4.29317E-04
     0.70000     5.85000E-01    -4.20030E-04
     0.70000     5.95000E-01    -4.10795E-04
     0.70000     6.05000E-01    -4.01619E-04
     0.70000     6.15000E-01    -3.92509E-04
     0.70000     6.25000E-01    -3.83473E-04
     0.70000     6.35000E-01    -3.74517E-04
     0.70000     6.45000E-01    -3.65649E-04
     0.70000     6.55000E-01    -3.56878E-04
     0.70000     6.65000E-01    -3.48210E-04
     0.70000     6.75000E-01    -3.39655E-04
     0.70000     6.85000E-01    -3.31220E-04
     0.70000     6.95000E-01    -3.22915E-04
     0.70000     7.05000E-01    -3.14748E-04
     0.70000     7.15000E-01    -3.06728E-04
     0.70000     7.25000E-01    -2.98865E-04
     0.70000     7.35000E-01    -2.91167E-04
     0.70000     7.45000E-01    -2.83645E-04
     0.70000     7.55000E-01    -2.76308E-04
     0.70000     7.65000E-01    -2.69165E-04
     0.70000     7.75000E-01    -2.62227E-04
     0.70000     7.85000E-01    -2.55502E-04
     0.70000     7.95000E-01    -2.49002E-04
     0.70000     8.05000E-01    -2.42735E-04
     0.70000     8.15000E-01    -2.36711E-04
     0.70000     8.25000E-01    -2.30940E-04
     0.70000     8.35000E-01    -2.25431E-04
     0.70000     8.45000E-01    -2.20192E-04
     0.70000     8.55000E-01    -2.15233E-04
     0.70000     8.65000E-01    -2.10563E-04
     0.70000     8.75000E-01    -2.06188E-04
     0.70000     8.85000E-01    -2.02118E-04
     0.70000     8.95000E-01    -1.98360E-04
     0.70000     9.05000E-01    -1.94920E-04
     0.70000     9.15000E-01    -1.91805E-04
     0.70000     9.25000E-01    -1.89021E-04
     0.70000     9.35000E-01    -1.86572E-04
     0.70000     9.45000E-01    -1.84465E-04
     0.70000     9.55000E-01    -1.82702E-04
     0.70000     9.65000E-01    -1.81288E-04
     0.70000     9.75000E-01    -1.80225E-04
     0.70000     9.85000E-01    -1.79515E-04
     0.70000     9.95000E-01    -1.79159E-04
     0.70000     1.00000E+00    -1.79159E-04
     0.71667     0.00000E+00    -8.18721E-04
     0.71667     5.00000E-03    -8.18721E-04
     0.71667     1.50000E-02    -8.18370E-04
     0.71667     2.50000E-02    -8.17669E-04
     0.71667     3.50000E-02    -8.16618E-04
     0.71667     4.50000E-02    -8.15220E-04
     0.71667     5.50000E-02    -8.13478E-04
     0.71667     6.50000E-02    -8.11394E-04
     0.71667     7.50000E-02    -8.08974E-04
     0.71667     8.50000E-02    -8.06221E-04
     0.71667     9.50000E-02    -8.03140E-04
     0.71667     1.05000E-01    -7.99738E-04
     0.71667     1.15000E-01    -7.96021E-04
     0.71667     1.25000E-01    -7.91994E-04
     0.71667     1.35000E-01    -7.87666E-04
     0.71667     1.45000E-01    -7.83044E-04
     0.71667     1.55000E-01    -7.78135E-04
     0.71667     1.65000E-01    -7.72949E-04
     0.71667     1.75000E-01    -7.67493E-04
     0.71667     1.85000E-01    -7.61777E-04
     0.71667     1.95000E-01    -7.55809E-04
     0.71667     2.05000E-01    -7.49599E-04
     0.71667     2.15000E-01    -7.43156E-04
     0.71667     2.25000E-01    -7.36489E-04
     0.71667     2.35000E-01    -7.29609E-04
     0.71667     2.45000E-01    -7.22524E-04
     0.71667     2.55000E-01    -7.15244E-04
     0.71667     2.65000E-01    -7.07779E-04
     0.71667     2.75000E-01    -7.00138E-04
     0.71667     2.85000E-01    -6.92331E-04
     0.71667     2.95000E-01    -6.84366E-04
     0.71667     3.05000E-01    -6.76253E-04
     0.71667     3.15000E-01    -6.68000E-04
     0.71667     3.25000E-01    -6.59617E-04
     0.71667     3.35000E-01    -6.51113E-04
     0.71667     3.45000E-01    -6.42494E-04
     0.71667     3.55000E-01    -6.33771E-04
     0.71667     3.65000E-01    -6.24950E-04
     0.71667     3.75000E-01    -6.16040E-04
     0.71667     3.85000E-01    -6.07048E-04
     0.71667     3.95000E-01    -5.97981E-04
     0.71667     4.05000E-01    -5.88847E-04
     0.71667     4.15000E-01    -5.79653E-04
     0.71667     4.25000E-01    -5.70405E-04
     0.71667     4.35000E-01    -5.61111E-04
     0.71667     4.45000E-01    -5.51776E-04
     0.71667     4.55000E-01    -5.42408E-04
     0.71667     4.65000E-01    -5.33012E-04
     0.71667     4.75000E-01    -5.23595E-04
     0.71667     4.85000E-01    -5.14163E-04
     0.71667     4.95000E-01    -5.04722E-04
     0.71667     5.05000E-01    -4.95278E-04
     0.71667     5.15000E-01    -4.85837E-04
     0.71667     5.25000E-01    -4.76405E-04
     0.71667     5.35000E-01    -4.66988E-04
     0.71667     5.45000E-01    -4.57592E-04
     0.71667     5.55000E-01    -4.48224E-04
     0.71667     5.65000E-01    -4.38889E-04
     0.71667     5.75000E-01    -4.29595E-04
     0.71667     5.85000E-01    -4.20347E-04
     0.71667     5.95000E-01    -4.11153E-04
     0.71667     6.05000E-01    -4.02019E-04
     0.71667     6.15000E-01    -3.92952E-04
     0.71667     6.25000E-01    -3.83960E-04
     0.71667     6.35000E-01    -3.75050E-04
     0.71667     6.45000E-01    -3.66229E-04
     0.71667     6.55000E-01    -3.57506E-04
     0.71667     6.65000E-01    -3.48887E-04
     0.71667     6.75000E-01    -3.40383E-04
     0.71667     6.85000E-01    -3.32000E-04
     0.71667     6.95000E-01    -3.23747E-04
     0.71667     7.05000E-01    -3.15634E-04
     0.71667     7.15000E-01    -3.07669E-04
     0.71667     7.25000E-01    -2.99862E-04
     0.71667     7.35000E-01    -2.92221E-04
     0.71667     7.45000E-01    -2.84756E-04
     0.71667     7.55000E-01    -2.77476E-04
     0.71667     7.65000E-01    -2.70391E-04
     0.71667     7.75000E-01    -2.63511E-04
     0.71667     7.85000E-01    -2.56844E-04
     0.71667     7.95000E-01    -2.50401E-04
     0.71667     8.05000E-01    -2.44191E-04
     0.71667     8.15000E-01    -2.38223E-04
     0.71667     8.25000E-01    -2.32507E-04
     0.71667     8.35000E-01    -2.27051E-04
     0.71667     8.45000E-01    -2.21865E-04
     0.71667     8.55000E-01    -2.16956E-04
     0.71667     8.65000E-01    -2.12334E-04
     0.71667     8.75000E-01    -2.08006E-04
     0.71667     8.85000E-01    -2.03979E-04
     0.71667     8.95000E-01    -2.00262E-04
     0.71667     9.05000E-01    -1.96860E-04
     0.71667     9.15000E-01    -1.93779E-04
     0.71667     9.25000E-01    -1.91026E-04
     0.71667     9.35000E-01    -1.88606E-04
     0.71667     9.45000E-01    -1.86522E-04
     0.71667     9.55000E-01    -1.84780E-04
     0.71667     9.65000E-01    -1.83382E-04
     0.71667     9.75000E-01    -1.82331E-04
     0.71667     9.85000E-01    -1.81630E-04
     0.71667     9.95000E-01    -1.81279E-04
     0.71667     1.00000E+00    -1.81279E-04
     0.73333     0.00000E+00    -8.16627E-04
     0.73333     5.00000E-03    -8.16627E-04
     0.73333     1.50000E-02    -8.16280E-04
     0.73333     2.50000E-02    -8.15586E-04
     0.73333     3.50000E-02    -8.14547E-04
     0.73333     4.50000E-02    -8.13165E-04
     0.73333     5.50000E-02    -8.11443E-04
     0.73333     6.50000E-02    -8.09383E-04
     0.73333     7.50000E-02    -8.06989E-04
     0.73333     8.50000E-02    -8.04266E-04
     0.73333     9.50000E-02    -8.01219E-04
     0.73333     1.05000E-01    -7.97854E-04
     0.73333     1.15000E-01    -7.94176E-04
     0.73333     1.25000E-01    -7.90191E-04
     0.73333     1.35000E-01    -7.85908E-04
     0.73333     1.45000E-01    -7.81333E-04
     0.73333     1.55000E-01    -7.76473E-04
     0.73333     1.65000E-01    -7.71337E-04
     0.73333     1.75000E-01    -7.65934E-04
     0.73333     1.85000E-01    -7.60271E-04
     0.73333     1.95000E-01    -7.54358E-04
     0.73333     2.05000E-01    -7.48203E-04
     0.73333     2.15000E-01    -7.41816E-04
     0.73333     2.25000E-01    -7.35206E-04
     0.73333     2.35000E-01    -7.28382E-04
     0.73333     2.45000E-01    -7.21354E-04
     0.73333     2.55000E-01    -7.14131E-04
     0.73333     2.65000E-01    -7.06722E-04
     0.73333     2.75000E-01    -6.99137E-04
     0.73333     2.85000E-01    -6.91384E-04
     0.73333     2.95000E-01    -6.83474E-04
     0.73333     3.05000E-01    -6.75414E-04
     0.73333     3.15000E-01    -6.67214E-04
     0.73333     3.25000E-01    -6.58883E-04
     0.73333     3.35000E-01    -6.50428E-04
     0.73333     3.45000E-01    -6.41859E-04
     0.73333     3.55000E-01    -6.33183E-04
     0.73333     3.65000E-01    -6.24410E-04
     0.73333     3.75000E-01    -6.15545E-04
     0.73333     3.85000E-01    -6.06597E-04
     0.73333     3.95000E-01    -5.97574E-04
     0.73333     4.05000E-01    -5.88482E-04
     0.73333     4.15000E-01    -5.79329E-04
     0.73333     4.25000E-01    -5.70122E-04
     0.73333     4.35000E-01    -5.60867E-04
     0.73333     4.45000E-01    -5.51572E-04
     0.73333     4.55000E-01    -5.42242E-04
     0.73333     4.65000E-01    -5.32884E-04
     0.73333     4.75000E-01    -5.23504E-04
     0.73333     4.85000E-01    -5.14108E-04
     0.73333     4.95000E-01    -5.04704E-04
     0.73333     5.05000E-01    -4.95296E-04
     0.73333     5.15000E-01    -4.85892E-04
     0.73333     5.25000E-01    -4.76496E-04
     0.73333     5.35000E-01    -4.67116E-04
     0.73333     5.45000E-01    -4.57758E-04
     0.73333     5.55000E-01    -4.48428E-04
     0.73333     5.65000E-01    -4.39133E-04
     0.73333     5.75000E-01    -4.29878E-04
     0.73333     5.85000E-01    -4.20671E-04
     0.73333     5.95000E-01    -4.11518E-04
     0.73333     6.05000E-01    -4.02426E-04
     0.73333     6.15000E-01    -3.93403E-04
     0.73333     6.25000E-01    -3.84455E-04
     0.73333     6.35000E-01    -3.75590E-04
     0.73333     6.45000E-01    -3.66817E-04
     0.73333     6.55000E-01    -3.58141E-04
     0.73333     6.65000E-01    -3.49572E-04
     0.73333     6.75000E-01    -3.41117E-04
     0.73333     6.85000E-01    -3.32786E-04
     0.73333     6.95000E-01    -3.24586E-04
     0.73333     7.05000E-01    -3.16526E-04
     0.73333     7.15000E-01    -3.08616E-04
     0.73333     7.25000E-01    -3.00863E-04
     0.73333     7.35000E-01    -2.93278E-04
     0.73333     7.45000E-01    -2.85869E-04
     0.73333     7.55000E-01    -2.78646E-04
     0.73333     7.65000E-01    -2.71618E-04
     0.73333     7.75000E-01    -2.64794E-04
     0.73333     7.85000E-01    -2.58184E-04
     0.73333     7.95000E-01    -2.51797E-04
     0.73333     8.05000E-01    -2.45642E-04
     0.73333     8.15000E-01    -2.39729E-04
     0.73333     8.25000E-01    -2.34066E-04
     0.73333     8.35000E-01    -2.28663E-04
     0.73333     8.45000E-01    -2.23527E-04
     0.73333     8.55000E-01    -2.18667E-04
     0.73333     8.65000E-01    -2.14092E-04
     0.73333     8.75000E-01    -2.09809E-04
     0.73333     8.85000E-01    -2.05824E-04
     0.73333     8.95000E-01    -2.02146E-04
     0.73333     9.05000E-01    -1.98781E-04
     0.73333     9.15000E-01    -1.95734E-04
     0.73333     9.25000E-01    -1.93011E-04
     0.73333     9.35000E-01    -1.90617E-04
     0.73333     9.45000E-01    -1.88557E-04
     0.73333     9.55000E-01    -1.86835E-04
     0.73333     9.65000E-01    -1.85453E-04
     0.73333     9.75000E-01    -1.84414E-04
     0.73333     9.85000E-01    -1.83720E-04
     0.73333     9.95000E-01    -1.83373E-04
     0.73333     1.00000E+00    -1.83373E-04
     0.75000     0.00000E+00    -8.14556E-04
     0.75000     5.00000E-03    -8.14556E-04
     0.75000     1.50000E-02    -8.14213E-04
     0.75000     2.50000E-02    -8.13527E-04
     0.75000     3.50000E-02    -8.12499E-04
     0.75000     4.50000E-02    -8.11133E-04
     0.75000     5.50000E-02    -8.09429E-04
     0.75000     6.50000E-02    -8.07392E-04
     0.75000     7.50000E-02    -8.05024E-04
     0.75000     8.50000E-02    -8.02331E-04
     0.75000     9.50000E-02    -7.99317E-04
     0.75000     1.05000E-01    -7.95987E-04
     0.75000     1.15000E-01    -7.92347E-04
     0.75000     1.25000E-01    -7.88404E-04
     0.75000     1.35000E-01    -7.84163E-04
     0.75000     1.45000E-01    -7.79634E-04
     0.75000     1.55000E-01    -7.74821E-04
     0.75000     1.65000E-01    -7.69735E-04
     0.75000     1.75000E-01    -7.64382E-04
     0.75000     1.85000E-01    -7.58772E-04
     0.75000     1.95000E-01    -7.52912E-04
     0.75000     2.05000E-01    -7.46811E-04
     0.75000     2.15000E-01    -7.40479E-04
     0.75000     2.25000E-01    -7.33924E-04
     0.75000     2.35000E-01    -7.27156E-04
     0.75000     2.45000E-01    -7.20184E-04
     0.75000     2.55000E-01    -7.13016E-04
