State         Time     Position         c_LiPF6            Φ_2
  CDR        hours           um          mol/mL               V
  D        0.04611      0.02500    1.00756E-003    2.98703E-002
  D        0.04611      0.07500    1.00066E-003    2.83937E-002
  D        0.04611      0.12500    1.00004E-003    2.68492E-002
  D        0.04611      0.17500    1.00000E-003    2.52983E-002
  D        0.04611      0.22500    1.00000E-003    2.37471E-002
  D        0.04611      0.27500    1.00000E-003    2.21959E-002
  D        0.04611      0.32500    1.00000E-003    2.06446E-002
  D        0.04611      0.37500    1.00000E-003    1.90934E-002
  D        0.04611      0.42500    1.00000E-003    1.75421E-002
  D        0.04611      0.47500    1.00000E-003    1.59909E-002
  D        0.04611      0.52500    1.00000E-003    1.44396E-002
  D        0.04611      0.57500    1.00000E-003    1.28884E-002
  D        0.04611      0.62500    1.00000E-003    1.13371E-002
  D        0.04611      0.67500    1.00000E-003    9.78587E-003
  D        0.04611      0.72500    1.00000E-003    8.23462E-003
  D        0.04611      0.77500    1.00000E-003    6.68337E-003
  D        0.04611      0.82500    9.99998E-004    5.13214E-003
  D        0.04611      0.87500    9.99959E-004    3.58129E-003
  D        0.04611      0.92500    9.99339E-004    2.03639E-003
  D        0.04611      0.97500    9.92445E-004    5.55608E-004
  D        0.04611      1.00000    9.70972E-004    0.00000E+000
  D        0.04639      0.00000    1.02958E-003    3.04175E-002
  D        0.04639      0.02500    1.00760E-003    2.98694E-002
  D        0.04639      0.07500    1.00067E-003    2.83932E-002
  D        0.04639      0.12500    1.00004E-003    2.68487E-002
  D        0.04639      0.17500    1.00000E-003    2.52979E-002
  D        0.04639      0.22500    1.00000E-003    2.37467E-002
  D        0.04639      0.27500    1.00000E-003    2.21954E-002
  D        0.04639      0.32500    1.00000E-003    2.06442E-002
  D        0.04639      0.37500    1.00000E-003    1.90929E-002
  D        0.04639      0.42500    1.00000E-003    1.75417E-002
  D        0.04639      0.47500    1.00000E-003    1.59904E-002
  D        0.04639      0.52500    1.00000E-003    1.44392E-002
  D        0.04639      0.57500    1.00000E-003    1.28879E-002
  D        0.04639      0.62500    1.00000E-003    1.13367E-002
  D        0.04639      0.67500    1.00000E-003    9.78545E-003
  D        0.04639      0.72500    1.00000E-003    8.23420E-003
  D        0.04639      0.77500    1.00000E-003    6.68295E-003
  D        0.04639      0.82500    9.99998E-004    5.13173E-003
  D        0.04639      0.87500    9.99959E-004    3.58088E-003
  D        0.04639      0.92500    9.99332E-004    2.03605E-003
  D        0.04639      0.97500    9.92404E-004    5.55617E-004
  D        0.04639      1.00000    9.70930E-004    0.00000E+000
  D        0.04667      0.00000    1.02962E-003    3.04166E-002
  D        0.04667      0.02500    1.00764E-003    2.98685E-002
  D        0.04667      0.07500    1.00067E-003    2.83927E-002
  D        0.04667      0.12500    1.00004E-003    2.68483E-002
  D        0.04667      0.17500    1.00000E-003    2.52975E-002
  D        0.04667      0.22500    1.00000E-003    2.37463E-002
  D        0.04667      0.27500    1.00000E-003    2.21950E-002
  D        0.04667      0.32500    1.00000E-003    2.06438E-002
  D        0.04667      0.37500    1.00000E-003    1.90925E-002
  D        0.04667      0.42500    1.00000E-003    1.75413E-002
  D        0.04667      0.47500    1.00000E-003    1.59900E-002
  D        0.04667      0.52500    1.00000E-003    1.44388E-002
  D        0.04667      0.57500    1.00000E-003    1.28875E-002
  D        0.04667      0.62500    1.00000E-003    1.13363E-002
  D        0.04667      0.67500    1.00000E-003    9.78504E-003
  D        0.04667      0.72500    1.00000E-003    8.23379E-003
  D        0.04667      0.77500    1.00000E-003    6.68254E-003
  D        0.04667      0.82500    9.99998E-004    5.13131E-003
  D        0.04667      0.87500    9.99958E-004    3.58047E-003
  D        0.04667      0.92500    9.99324E-004    2.03571E-003
  D        0.04667      0.97500    9.92362E-004    5.55626E-004
  D        0.04667      1.00000    9.70889E-004    0.00000E+000
  D        0.04694      0.00000    1.02966E-003    3.04158E-002
  D        0.04694      0.02500    1.00768E-003    2.98676E-002
  D        0.04694      0.07500    1.00068E-003    2.83922E-002
  D        0.04694      0.12500    1.00004E-003    2.68479E-002
  D        0.04694      0.17500    1.00000E-003    2.52971E-002
  D        0.04694      0.22500    1.00000E-003    2.37459E-002
  D        0.04694      0.27500    1.00000E-003    2.21946E-002
  D        0.04694      0.32500    1.00000E-003    2.06434E-002
  D        0.04694      0.37500    1.00000E-003    1.90921E-002
  D        0.04694      0.42500    1.00000E-003    1.75409E-002
  D        0.04694      0.47500    1.00000E-003    1.59896E-002
  D        0.04694      0.52500    1.00000E-003    1.44384E-002
  D        0.04694      0.57500    1.00000E-003    1.28871E-002
  D        0.04694      0.62500    1.00000E-003    1.13359E-002
  D        0.04694      0.67500    1.00000E-003    9.78462E-003
  D        0.04694      0.72500    1.00000E-003    8.23337E-003
  D        0.04694      0.77500    1.00000E-003    6.68212E-003
  D        0.04694      0.82500    9.99998E-004    5.13090E-003
  D        0.04694      0.87500    9.99957E-004    3.58006E-003
  D        0.04694      0.92500    9.99317E-004    2.03537E-003
  D        0.04694      0.97500    9.92320E-004    5.55635E-004
  D        0.04694      1.00000    9.70848E-004    0.00000E+000
  D        0.04722      0.00000    1.02970E-003    3.04149E-002
  D        0.04722      0.02500    1.00772E-003    2.98668E-002
  D        0.04722      0.07500    1.00069E-003    2.83917E-002
  D        0.04722      0.12500    1.00004E-003    2.68475E-002
  D        0.04722      0.17500    1.00000E-003    2.52967E-002
  D        0.04722      0.22500    1.00000E-003    2.37454E-002
  D        0.04722      0.27500    1.00000E-003    2.21942E-002
  D        0.04722      0.32500    1.00000E-003    2.06429E-002
  D        0.04722      0.37500    1.00000E-003    1.90917E-002
  D        0.04722      0.42500    1.00000E-003    1.75404E-002
  D        0.04722      0.47500    1.00000E-003    1.59892E-002
  D        0.04722      0.52500    1.00000E-003    1.44379E-002
  D        0.04722      0.57500    1.00000E-003    1.28867E-002
  D        0.04722      0.62500    1.00000E-003    1.13355E-002
  D        0.04722      0.67500    1.00000E-003    9.78420E-003
  D        0.04722      0.72500    1.00000E-003    8.23296E-003
  D        0.04722      0.77500    1.00000E-003    6.68171E-003
  D        0.04722      0.82500    9.99998E-004    5.13048E-003
  D        0.04722      0.87500    9.99957E-004    3.57966E-003
  D        0.04722      0.92500    9.99310E-004    2.03503E-003
  D        0.04722      0.97500    9.92279E-004    5.55644E-004
  D        0.04722      1.00000    9.70807E-004    0.00000E+000
  D        0.04750      0.00000    1.02974E-003    3.04140E-002
  D        0.04750      0.02500    1.00777E-003    2.98659E-002
  D        0.04750      0.07500    1.00070E-003    2.83912E-002
  D        0.04750      0.12500    1.00004E-003    2.68470E-002
  D        0.04750      0.17500    1.00000E-003    2.52963E-002
  D        0.04750      0.22500    1.00000E-003    2.37450E-002
  D        0.04750      0.27500    1.00000E-003    2.21938E-002
  D        0.04750      0.32500    1.00000E-003    2.06425E-002
  D        0.04750      0.37500    1.00000E-003    1.90913E-002
  D        0.04750      0.42500    1.00000E-003    1.75400E-002
  D        0.04750      0.47500    1.00000E-003    1.59888E-002
  D        0.04750      0.52500    1.00000E-003    1.44375E-002
  D        0.04750      0.57500    1.00000E-003    1.28863E-002
  D        0.04750      0.62500    1.00000E-003    1.13350E-002
  D        0.04750      0.67500    1.00000E-003    9.78379E-003
  D        0.04750      0.72500    1.00000E-003    8.23254E-003
  D        0.04750      0.77500    1.00000E-003    6.68129E-003
  D        0.04750      0.82500    9.99998E-004    5.13007E-003
  D        0.04750      0.87500    9.99956E-004    3.57925E-003
  D        0.04750      0.92500    9.99302E-004    2.03469E-003
  D        0.04750      0.97500    9.92237E-004    5.55653E-004
  D        0.04750      1.00000    9.70766E-004    0.00000E+000
  D        0.04778      0.00000    1.02979E-003    3.04131E-002
  D        0.04778      0.02500    1.00781E-003    2.98651E-002
  D        0.04778      0.07500    1.00070E-003    2.83907E-002
  D        0.04778      0.12500    1.00004E-003    2.68466E-002
  D        0.04778      0.17500    1.00000E-003    2.52958E-002
  D        0.04778      0.22500    1.00000E-003    2.37446E-002
  D        0.04778      0.27500    1.00000E-003    2.21934E-002
  D        0.04778      0.32500    1.00000E-003    2.06421E-002
  D        0.04778      0.37500    1.00000E-003    1.90909E-002
  D        0.04778      0.42500    1.00000E-003    1.75396E-002
  D        0.04778      0.47500    1.00000E-003    1.59884E-002
  D        0.04778      0.52500    1.00000E-003    1.44371E-002
  D        0.04778      0.57500    1.00000E-003    1.28859E-002
  D        0.04778      0.62500    1.00000E-003    1.13346E-002
  D        0.04778      0.67500    1.00000E-003    9.78338E-003
  D        0.04778      0.72500    1.00000E-003    8.23213E-003
  D        0.04778      0.77500    1.00000E-003    6.68088E-003
  D        0.04778      0.82500    9.99998E-004    5.12965E-003
  D        0.04778      0.87500    9.99955E-004    3.57884E-003
  D        0.04778      0.92500    9.99295E-004    2.03435E-003
  D        0.04778      0.97500    9.92196E-004    5.55661E-004
  D        0.04778      1.00000    9.70725E-004    0.00000E+000
  D        0.04806      0.00000    1.02983E-003    3.04123E-002
  D        0.04806      0.02500    1.00785E-003    2.98642E-002
  D        0.04806      0.07500    1.00071E-003    2.83902E-002
  D        0.04806      0.12500    1.00005E-003    2.68462E-002
  D        0.04806      0.17500    1.00000E-003    2.52954E-002
  D        0.04806      0.22500    1.00000E-003    2.37442E-002
  D        0.04806      0.27500    1.00000E-003    2.21929E-002
  D        0.04806      0.32500    1.00000E-003    2.06417E-002
  D        0.04806      0.37500    1.00000E-003    1.90905E-002
  D        0.04806      0.42500    1.00000E-003    1.75392E-002
  D        0.04806      0.47500    1.00000E-003    1.59880E-002
  D        0.04806      0.52500    1.00000E-003    1.44367E-002
  D        0.04806      0.57500    1.00000E-003    1.28855E-002
  D        0.04806      0.62500    1.00000E-003    1.13342E-002
  D        0.04806      0.67500    1.00000E-003    9.78296E-003
  D        0.04806      0.72500    1.00000E-003    8.23171E-003
  D        0.04806      0.77500    1.00000E-003    6.68047E-003
  D        0.04806      0.82500    9.99998E-004    5.12924E-003
  D        0.04806      0.87500    9.99955E-004    3.57843E-003
  D        0.04806      0.92500    9.99287E-004    2.03401E-003
  D        0.04806      0.97500    9.92154E-004    5.55670E-004
  D        0.04806      1.00000    9.70684E-004    0.00000E+000
  D        0.04833      0.00000    1.02987E-003    3.04114E-002
  D        0.04833      0.02500    1.00789E-003    2.98633E-002
  D        0.04833      0.07500    1.00072E-003    2.83897E-002
  D        0.04833      0.12500    1.00005E-003    2.68458E-002
  D        0.04833      0.17500    1.00000E-003    2.52950E-002
  D        0.04833      0.22500    1.00000E-003    2.37438E-002
  D        0.04833      0.27500    1.00000E-003    2.21925E-002
  D        0.04833      0.32500    1.00000E-003    2.06413E-002
  D        0.04833      0.37500    1.00000E-003    1.90900E-002
  D        0.04833      0.42500    1.00000E-003    1.75388E-002
  D        0.04833      0.47500    1.00000E-003    1.59875E-002
  D        0.04833      0.52500    1.00000E-003    1.44363E-002
  D        0.04833      0.57500    1.00000E-003    1.28850E-002
  D        0.04833      0.62500    1.00000E-003    1.13338E-002
  D        0.04833      0.67500    1.00000E-003    9.78255E-003
  D        0.04833      0.72500    1.00000E-003    8.23130E-003
  D        0.04833      0.77500    1.00000E-003    6.68005E-003
  D        0.04833      0.82500    9.99998E-004    5.12883E-003
  D        0.04833      0.87500    9.99954E-004    3.57803E-003
  D        0.04833      0.92500    9.99280E-004    2.03368E-003
  D        0.04833      0.97500    9.92113E-004    5.55679E-004
  D        0.04833      1.00000    9.70643E-004    0.00000E+000
  D        0.04861      0.00000    1.02991E-003    3.04105E-002
  D        0.04861      0.02500    1.00793E-003    2.98625E-002
  D        0.04861      0.07500    1.00073E-003    2.83892E-002
  D        0.04861      0.12500    1.00005E-003    2.68454E-002
  D        0.04861      0.17500    1.00000E-003    2.52946E-002
  D        0.04861      0.22500    1.00000E-003    2.37434E-002
  D        0.04861      0.27500    1.00000E-003    2.21921E-002
  D        0.04861      0.32500    1.00000E-003    2.06409E-002
  D        0.04861      0.37500    1.00000E-003    1.90896E-002
  D        0.04861      0.42500    1.00000E-003    1.75384E-002
  D        0.04861      0.47500    1.00000E-003    1.59871E-002
  D        0.04861      0.52500    1.00000E-003    1.44359E-002
  D        0.04861      0.57500    1.00000E-003    1.28846E-002
  D        0.04861      0.62500    1.00000E-003    1.13334E-002
  D        0.04861      0.67500    1.00000E-003    9.78214E-003
  D        0.04861      0.72500    1.00000E-003    8.23089E-003
  D        0.04861      0.77500    1.00000E-003    6.67964E-003
  D        0.04861      0.82500    9.99998E-004    5.12842E-003
  D        0.04861      0.87500    9.99953E-004    3.57762E-003
  D        0.04861      0.92500    9.99272E-004    2.03334E-003
  D        0.04861      0.97500    9.92071E-004    5.55688E-004
  D        0.04861      1.00000    9.70602E-004    0.00000E+000
  D        0.04889      0.00000    1.02996E-003    3.04097E-002
  D        0.04889      0.02500    1.00797E-003    2.98616E-002
  D        0.04889      0.07500    1.00073E-003    2.83887E-002
  D        0.04889      0.12500    1.00005E-003    2.68449E-002
  D        0.04889      0.17500    1.00000E-003    2.52942E-002
  D        0.04889      0.22500    1.00000E-003    2.37430E-002
  D        0.04889      0.27500    1.00000E-003    2.21917E-002
  D        0.04889      0.32500    1.00000E-003    2.06405E-002
  D        0.04889      0.37500    1.00000E-003    1.90892E-002
  D        0.04889      0.42500    1.00000E-003    1.75380E-002
  D        0.04889      0.47500    1.00000E-003    1.59867E-002
  D        0.04889      0.52500    1.00000E-003    1.44355E-002
  D        0.04889      0.57500    1.00000E-003    1.28842E-002
  D        0.04889      0.62500    1.00000E-003    1.13330E-002
  D        0.04889      0.67500    1.00000E-003    9.78172E-003
  D        0.04889      0.72500    1.00000E-003    8.23048E-003
  D        0.04889      0.77500    1.00000E-003    6.67923E-003
  D        0.04889      0.82500    9.99998E-004    5.12800E-003
  D        0.04889      0.87500    9.99952E-004    3.57722E-003
  D        0.04889      0.92500    9.99265E-004    2.03301E-003
  D        0.04889      0.97500    9.92030E-004    5.55697E-004
  D        0.04889      1.00000    9.70561E-004    0.00000E+000
  D        0.04917      0.00000    1.03000E-003    3.04088E-002
  D        0.04917      0.02500    1.00801E-003    2.98607E-002
  D        0.04917      0.07500    1.00074E-003    2.83882E-002
  D        0.04917      0.12500    1.00005E-003    2.68445E-002
  D        0.04917      0.17500    1.00000E-003    2.52938E-002
  D        0.04917      0.22500    1.00000E-003    2.37425E-002
  D        0.04917      0.27500    1.00000E-003    2.21913E-002
  D        0.04917      0.32500    1.00000E-003    2.06401E-002
  D        0.04917      0.37500    1.00000E-003    1.90888E-002
  D        0.04917      0.42500    1.00000E-003    1.75376E-002
  D        0.04917      0.47500    1.00000E-003    1.59863E-002
  D        0.04917      0.52500    1.00000E-003    1.44351E-002
  D        0.04917      0.57500    1.00000E-003    1.28838E-002
  D        0.04917      0.62500    1.00000E-003    1.13326E-002
  D        0.04917      0.67500    1.00000E-003    9.78131E-003
  D        0.04917      0.72500    1.00000E-003    8.23006E-003
  D        0.04917      0.77500    1.00000E-003    6.67882E-003
  D        0.04917      0.82500    9.99998E-004    5.12759E-003
  D        0.04917      0.87500    9.99952E-004    3.57681E-003
  D        0.04917      0.92500    9.99257E-004    2.03267E-003
  D        0.04917      0.97500    9.91988E-004    5.55706E-004
  D        0.04917      1.00000    9.70521E-004    0.00000E+000
  D        0.04944      0.00000    1.03004E-003    3.04079E-002
  D        0.04944      0.02500    1.00806E-003    2.98599E-002
  D        0.04944      0.07500    1.00075E-003    2.83877E-002
  D        0.04944      0.12500    1.00005E-003    2.68441E-002
  D        0.04944      0.17500    1.00000E-003    2.52934E-002
  D        0.04944      0.22500    1.00000E-003    2.37421E-002
  D        0.04944      0.27500    1.00000E-003    2.21909E-002
  D        0.04944      0.32500    1.00000E-003    2.06396E-002
  D        0.04944      0.37500    1.00000E-003    1.90884E-002
  D        0.04944      0.42500    1.00000E-003    1.75371E-002
  D        0.04944      0.47500    1.00000E-003    1.59859E-002
  D        0.04944      0.52500    1.00000E-003    1.44346E-002
  D        0.04944      0.57500    1.00000E-003    1.28834E-002
  D        0.04944      0.62500    1.00000E-003    1.13321E-002
  D        0.04944      0.67500    1.00000E-003    9.78090E-003
  D        0.04944      0.72500    1.00000E-003    8.22965E-003
  D        0.04944      0.77500    1.00000E-003    6.67841E-003
  D        0.04944      0.82500    9.99998E-004    5.12718E-003
  D        0.04944      0.87500    9.99951E-004    3.57641E-003
  D        0.04944      0.92500    9.99250E-004    2.03234E-003
  D        0.04944      0.97500    9.91947E-004    5.55714E-004
  D        0.04944      1.00000    9.70480E-004    0.00000E+000
  D        0.04972      0.00000    1.03008E-003    3.04071E-002
  D        0.04972      0.02500    1.00810E-003    2.98590E-002
  D        0.04972      0.07500    1.00076E-003    2.83872E-002
  D        0.04972      0.12500    1.00005E-003    2.68437E-002
  D        0.04972      0.17500    1.00000E-003    2.52929E-002
  D        0.04972      0.22500    1.00000E-003    2.37417E-002
  D        0.04972      0.27500    1.00000E-003    2.21905E-002
  D        0.04972      0.32500    1.00000E-003    2.06392E-002
  D        0.04972      0.37500    1.00000E-003    1.90880E-002
  D        0.04972      0.42500    1.00000E-003    1.75367E-002
  D        0.04972      0.47500    1.00000E-003    1.59855E-002
  D        0.04972      0.52500    1.00000E-003    1.44342E-002
  D        0.04972      0.57500    1.00000E-003    1.28830E-002
  D        0.04972      0.62500    1.00000E-003    1.13317E-002
  D        0.04972      0.67500    1.00000E-003    9.78049E-003
  D        0.04972      0.72500    1.00000E-003    8.22924E-003
  D        0.04972      0.77500    1.00000E-003    6.67799E-003
  D        0.04972      0.82500    9.99997E-004    5.12677E-003
  D        0.04972      0.87500    9.99950E-004    3.57601E-003
  D        0.04972      0.92500    9.99242E-004    2.03200E-003
  D        0.04972      0.97500    9.91906E-004    5.55723E-004
  D        0.04972      1.00000    9.70439E-004    0.00000E+000
  D        0.05000      0.00000    1.03012E-003    3.04062E-002
  D        0.05000      0.02500    1.00814E-003    2.98582E-002
  D        0.05000      0.07500    1.00076E-003    2.83867E-002
  D        0.05000      0.12500    1.00005E-003    2.68433E-002
  D        0.05000      0.17500    1.00000E-003    2.52925E-002
  D        0.05000      0.22500    1.00000E-003    2.37413E-002
  D        0.05000      0.27500    1.00000E-003    2.21901E-002
  D        0.05000      0.32500    1.00000E-003    2.06388E-002
  D        0.05000      0.37500    1.00000E-003    1.90876E-002
  D        0.05000      0.42500    1.00000E-003    1.75363E-002
  D        0.05000      0.47500    1.00000E-003    1.59851E-002
  D        0.05000      0.52500    1.00000E-003    1.44338E-002
  D        0.05000      0.57500    1.00000E-003    1.28826E-002
  D        0.05000      0.62500    1.00000E-003    1.13313E-002
  D        0.05000      0.67500    1.00000E-003    9.78008E-003
  D        0.05000      0.72500    1.00000E-003    8.22883E-003
  D        0.05000      0.77500    1.00000E-003    6.67758E-003
  D        0.05000      0.82500    9.99997E-004    5.12636E-003
  D        0.05000      0.87500    9.99949E-004    3.57560E-003
  D        0.05000      0.92500    9.99234E-004    2.03167E-003
  D        0.05000      0.97500    9.91864E-004    5.55732E-004
  D        0.05000      1.00000    9.70398E-004    0.00000E+000
  D        0.05028      0.00000    1.03016E-003    3.04053E-002
  D        0.05028      0.02500    1.00818E-003    2.98573E-002
  D        0.05028      0.07500    1.00077E-003    2.83863E-002
  D        0.05028      0.12500    1.00005E-003    2.68428E-002
  D        0.05028      0.17500    1.00000E-003    2.52921E-002
  D        0.05028      0.22500    1.00000E-003    2.37409E-002
  D        0.05028      0.27500    1.00000E-003    2.21897E-002
  D        0.05028      0.32500    1.00000E-003    2.06384E-002
  D        0.05028      0.37500    1.00000E-003    1.90872E-002
  D        0.05028      0.42500    1.00000E-003    1.75359E-002
  D        0.05028      0.47500    1.00000E-003    1.59847E-002
  D        0.05028      0.52500    1.00000E-003    1.44334E-002
  D        0.05028      0.57500    1.00000E-003    1.28822E-002
  D        0.05028      0.62500    1.00000E-003    1.13309E-002
  D        0.05028      0.67500    1.00000E-003    9.77967E-003
  D        0.05028      0.72500    1.00000E-003    8.22842E-003
  D        0.05028      0.77500    1.00000E-003    6.67717E-003
  D        0.05028      0.82500    9.99997E-004    5.12595E-003
  D        0.05028      0.87500    9.99949E-004    3.57520E-003
  D        0.05028      0.92500    9.99226E-004    2.03134E-003
  D        0.05028      0.97500    9.91823E-004    5.55741E-004
  D        0.05028      1.00000    9.70358E-004    0.00000E+000
  D        0.05056      0.00000    1.03021E-003    3.04045E-002
  D        0.05056      0.02500    1.00822E-003    2.98565E-002
  D        0.05056      0.07500    1.00078E-003    2.83858E-002
  D        0.05056      0.12500    1.00005E-003    2.68424E-002
  D        0.05056      0.17500    1.00000E-003    2.52917E-002
  D        0.05056      0.22500    1.00000E-003    2.37405E-002
  D        0.05056      0.27500    1.00000E-003    2.21892E-002
  D        0.05056      0.32500    1.00000E-003    2.06380E-002
  D        0.05056      0.37500    1.00000E-003    1.90867E-002
  D        0.05056      0.42500    1.00000E-003    1.75355E-002
  D        0.05056      0.47500    1.00000E-003    1.59843E-002
  D        0.05056      0.52500    1.00000E-003    1.44330E-002
  D        0.05056      0.57500    1.00000E-003    1.28818E-002
  D        0.05056      0.62500    1.00000E-003    1.13305E-002
  D        0.05056      0.67500    1.00000E-003    9.77926E-003
  D        0.05056      0.72500    1.00000E-003    8.22801E-003
  D        0.05056      0.77500    1.00000E-003    6.67676E-003
  D        0.05056      0.82500    9.99997E-004    5.12554E-003
  D        0.05056      0.87500    9.99948E-004    3.57480E-003
  D        0.05056      0.92500    9.99219E-004    2.03101E-003
  D        0.05056      0.97500    9.91782E-004    5.55750E-004
  D        0.05056      1.00000    9.70317E-004    0.00000E+000
  D        0.05083      0.00000    1.03025E-003    3.04036E-002
  D        0.05083      0.02500    1.00826E-003    2.98556E-002
  D        0.05083      0.07500    1.00079E-003    2.83853E-002
  D        0.05083      0.12500    1.00005E-003    2.68420E-002
  D        0.05083      0.17500    1.00000E-003    2.52913E-002
  D        0.05083      0.22500    1.00000E-003    2.37401E-002
  D        0.05083      0.27500    1.00000E-003    2.21888E-002
  D        0.05083      0.32500    1.00000E-003    2.06376E-002
  D        0.05083      0.37500    1.00000E-003    1.90863E-002
  D        0.05083      0.42500    1.00000E-003    1.75351E-002
  D        0.05083      0.47500    1.00000E-003    1.59838E-002
  D        0.05083      0.52500    1.00000E-003    1.44326E-002
  D        0.05083      0.57500    1.00000E-003    1.28813E-002
  D        0.05083      0.62500    1.00000E-003    1.13301E-002
  D        0.05083      0.67500    1.00000E-003    9.77885E-003
  D        0.05083      0.72500    1.00000E-003    8.22760E-003
  D        0.05083      0.77500    1.00000E-003    6.67635E-003
  D        0.05083      0.82500    9.99997E-004    5.12513E-003
  D        0.05083      0.87500    9.99947E-004    3.57440E-003
  D        0.05083      0.92500    9.99211E-004    2.03068E-003
  D        0.05083      0.97500    9.91741E-004    5.55758E-004
  D        0.05083      1.00000    9.70277E-004    0.00000E+000
  D        0.05111      0.00000    1.03029E-003    3.04027E-002
  D        0.05111      0.02500    1.00830E-003    2.98548E-002
  D        0.05111      0.07500    1.00079E-003    2.83848E-002
  D        0.05111      0.12500    1.00005E-003    2.68416E-002
  D        0.05111      0.17500    1.00000E-003    2.52909E-002
  D        0.05111      0.22500    1.00000E-003    2.37397E-002
  D        0.05111      0.27500    1.00000E-003    2.21884E-002
  D        0.05111      0.32500    1.00000E-003    2.06372E-002
  D        0.05111      0.37500    1.00000E-003    1.90859E-002
  D        0.05111      0.42500    1.00000E-003    1.75347E-002
  D        0.05111      0.47500    1.00000E-003    1.59834E-002
  D        0.05111      0.52500    1.00000E-003    1.44322E-002
  D        0.05111      0.57500    1.00000E-003    1.28809E-002
  D        0.05111      0.62500    1.00000E-003    1.13297E-002
  D        0.05111      0.67500    1.00000E-003    9.77844E-003
  D        0.05111      0.72500    1.00000E-003    8.22719E-003
  D        0.05111      0.77500    1.00000E-003    6.67594E-003
  D        0.05111      0.82500    9.99997E-004    5.12472E-003
  D        0.05111      0.87500    9.99946E-004    3.57400E-003
  D        0.05111      0.92500    9.99203E-004    2.03035E-003
  D        0.05111      0.97500    9.91700E-004    5.55767E-004
  D        0.05111      1.00000    9.70236E-004    0.00000E+000
  D        0.05139      0.00000    1.03033E-003    3.04019E-002
  D        0.05139      0.02500    1.00834E-003    2.98539E-002
  D        0.05139      0.07500    1.00080E-003    2.83843E-002
  D        0.05139      0.12500    1.00005E-003    2.68412E-002
  D        0.05139      0.17500    1.00000E-003    2.52905E-002
  D        0.05139      0.22500    1.00000E-003    2.37393E-002
  D        0.05139      0.27500    1.00000E-003    2.21880E-002
  D        0.05139      0.32500    1.00000E-003    2.06368E-002
  D        0.05139      0.37500    1.00000E-003    1.90855E-002
  D        0.05139      0.42500    1.00000E-003    1.75343E-002
  D        0.05139      0.47500    1.00000E-003    1.59830E-002
  D        0.05139      0.52500    1.00000E-003    1.44318E-002
  D        0.05139      0.57500    1.00000E-003    1.28805E-002
  D        0.05139      0.62500    1.00000E-003    1.13293E-002
  D        0.05139      0.67500    1.00000E-003    9.77803E-003
  D        0.05139      0.72500    1.00000E-003    8.22678E-003
  D        0.05139      0.77500    1.00000E-003    6.67554E-003
  D        0.05139      0.82500    9.99997E-004    5.12432E-003
  D        0.05139      0.87500    9.99945E-004    3.57360E-003
  D        0.05139      0.92500    9.99195E-004    2.03002E-003
  D        0.05139      0.97500    9.91659E-004    5.55776E-004
  D        0.05139      1.00000    9.70196E-004    0.00000E+000
  D        0.05167      0.00000    1.03037E-003    3.04010E-002
  D        0.05167      0.02500    1.00839E-003    2.98530E-002
  D        0.05167      0.07500    1.00081E-003    2.83838E-002
  D        0.05167      0.12500    1.00006E-003    2.68408E-002
  D        0.05167      0.17500    1.00000E-003    2.52901E-002
  D        0.05167      0.22500    1.00000E-003    2.37389E-002
  D        0.05167      0.27500    1.00000E-003    2.21876E-002
  D        0.05167      0.32500    1.00000E-003    2.06364E-002
  D        0.05167      0.37500    1.00000E-003    1.90851E-002
  D        0.05167      0.42500    1.00000E-003    1.75339E-002
  D        0.05167      0.47500    1.00000E-003    1.59826E-002
  D        0.05167      0.52500    1.00000E-003    1.44314E-002
  D        0.05167      0.57500    1.00000E-003    1.28801E-002
  D        0.05167      0.62500    1.00000E-003    1.13289E-002
  D        0.05167      0.67500    1.00000E-003    9.77762E-003
  D        0.05167      0.72500    1.00000E-003    8.22637E-003
  D        0.05167      0.77500    1.00000E-003    6.67513E-003
  D        0.05167      0.82500    9.99997E-004    5.12391E-003
  D        0.05167      0.87500    9.99945E-004    3.57320E-003
  D        0.05167      0.92500    9.99187E-004    2.02969E-003
  D        0.05167      0.97500    9.91618E-004    5.55785E-004
  D        0.05167      1.00000    9.70155E-004    0.00000E+000
  D        0.05194      0.00000    1.03042E-003    3.04002E-002
  D        0.05194      0.02500    1.00843E-003    2.98522E-002
  D        0.05194      0.07500    1.00082E-003    2.83833E-002
  D        0.05194      0.12500    1.00006E-003    2.68403E-002
  D        0.05194      0.17500    1.00000E-003    2.52897E-002
  D        0.05194      0.22500    1.00000E-003    2.37384E-002
  D        0.05194      0.27500    1.00000E-003    2.21872E-002
  D        0.05194      0.32500    1.00000E-003    2.06360E-002
  D        0.05194      0.37500    1.00000E-003    1.90847E-002
  D        0.05194      0.42500    1.00000E-003    1.75335E-002
  D        0.05194      0.47500    1.00000E-003    1.59822E-002
  D        0.05194      0.52500    1.00000E-003    1.44310E-002
  D        0.05194      0.57500    1.00000E-003    1.28797E-002
  D        0.05194      0.62500    1.00000E-003    1.13285E-002
  D        0.05194      0.67500    1.00000E-003    9.77721E-003
  D        0.05194      0.72500    1.00000E-003    8.22597E-003
  D        0.05194      0.77500    1.00000E-003    6.67472E-003
  D        0.05194      0.82500    9.99997E-004    5.12350E-003
  D        0.05194      0.87500    9.99944E-004    3.57280E-003
  D        0.05194      0.92500    9.99180E-004    2.02937E-003
