State         Time     Position         ω_e        velocity            Φ_2          Peclet          flux_e          flux_0
  CDR        hours           um            -            cm/s            Φ_2               -       mol/cm2/s       mol/cm2/s
  R        0.03083      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03083      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70009E-08     4.39995E-08
  R        0.03083      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70618E-08     4.39690E-08
  R        0.03083      0.92500      0.40000     1.09991E-07     0.00000E+00     0.00000E+00     7.97998E-08     4.25955E-08
  R        0.03083      0.97500      0.39986     6.22412E-06     0.00000E+00     0.00000E+00     3.81147E-06     1.23382E-06
  R        0.03083      1.00000      0.36761     6.22412E-06     2.95168E+00     0.00000E+00     3.61079E-06     1.33417E-06
  R        0.03111      0.00000      0.40179     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.03111      0.02500      0.40014     1.09991E-07     0.00000E+00     0.00000E+00     7.98394E-08     4.25756E-08
  R        0.03111      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70636E-08     4.39681E-08
  R        0.03111      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70010E-08     4.39995E-08
  R        0.03111      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03111      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70009E-08     4.39995E-08
  R        0.03111      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70629E-08     4.39685E-08
  R        0.03111      0.92500      0.40000     1.09991E-07     0.00000E+00     0.00000E+00     7.98239E-08     4.25834E-08
  R        0.03111      0.97500      0.39986     5.76698E-06     0.00000E+00     0.00000E+00     3.53719E-06     1.14240E-06
  R        0.03111      1.00000      0.36990     5.76698E-06     2.73099E+00     0.00000E+00     3.36443E-06     1.22877E-06
  R        0.03139      0.00000      0.40179     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.03139      0.02500      0.40015     1.09991E-07     0.00000E+00     0.00000E+00     7.98637E-08     4.25634E-08
  R        0.03139      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70647E-08     4.39676E-08
  R        0.03139      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70010E-08     4.39995E-08
  R        0.03139      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03139      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70010E-08     4.39995E-08
  R        0.03139      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70640E-08     4.39679E-08
  R        0.03139      0.92500      0.40000     1.09991E-07     0.00000E+00     0.00000E+00     7.98480E-08     4.25713E-08
  R        0.03139      0.97500      0.39985     5.58864E-06     0.00000E+00     0.00000E+00     3.43018E-06     1.10673E-06
  R        0.03139      1.00000      0.37079     5.58864E-06     2.64490E+00     0.00000E+00     3.26776E-06     1.18794E-06
  R        0.03167      0.00000      0.40179     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.03167      0.02500      0.40015     1.09990E-07     0.00000E+00     0.00000E+00     7.98879E-08     4.25513E-08
  R        0.03167      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70658E-08     4.39670E-08
  R        0.03167      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70010E-08     4.39995E-08
  R        0.03167      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03167      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70010E-08     4.39995E-08
  R        0.03167      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70651E-08     4.39674E-08
  R        0.03167      0.92500      0.40000     1.09990E-07     0.00000E+00     0.00000E+00     7.98721E-08     4.25592E-08
  R        0.03167      0.97500      0.39985     5.53244E-06     0.00000E+00     0.00000E+00     3.39647E-06     1.09549E-06
  R        0.03167      1.00000      0.37107     5.53244E-06     2.61777E+00     0.00000E+00     3.23723E-06     1.17511E-06
  R        0.03194      0.00000      0.40179     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.03194      0.02500      0.40015     1.09990E-07     0.00000E+00     0.00000E+00     7.99121E-08     4.25391E-08
  R        0.03194      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70669E-08     4.39664E-08
  R        0.03194      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70010E-08     4.39995E-08
  R        0.03194      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03194      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70010E-08     4.39995E-08
  R        0.03194      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70662E-08     4.39668E-08
  R        0.03194      0.92500      0.40000     1.09990E-07     0.00000E+00     0.00000E+00     7.98961E-08     4.25471E-08
  R        0.03194      0.97500      0.39985     5.85180E-06     0.00000E+00     0.00000E+00     3.58808E-06     1.15936E-06
  R        0.03194      1.00000      0.36947     5.85180E-06     2.77194E+00     0.00000E+00     3.41030E-06     1.24825E-06
  R        0.03222      0.00000      0.40179     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.03222      0.02500      0.40015     1.09990E-07     0.00000E+00     0.00000E+00     7.99363E-08     4.25270E-08
  R        0.03222      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70680E-08     4.39659E-08
  R        0.03222      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70011E-08     4.39995E-08
  R        0.03222      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.03222      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70011E-08     4.39995E-08
  R        0.03222      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70673E-08     4.39663E-08
  R        0.03222      0.92500      0.40000     1.09990E-07     0.00000E+00     0.00000E+00     7.99202E-08     4.25350E-08
  R        0.03222      0.97500      0.39985     5.61878E-06     0.00000E+00     0.00000E+00     3.44827E-06     1.11276E-06
  R        0.03222      1.00000      0.37064     5.61878E-06     2.65945E+00     0.00000E+00     3.28411E-06     1.19483E-06
  R        0.03250      0.00000      0.40179     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.03250      0.02500      0.40015     1.09990E-07     0.00000E+00     0.00000E+00     7.99604E-08     4.25149E-08
  R        0.03250      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70692E-08     4.39653E-08
  R        0.03250      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70011E-08     4.39995E-08
  R        0.03250      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
